user_id,name,username,created_at,description,entities,location,profile_image_url,protected,followers_count,following_count,tweet_count,listed_count,like_count,url,verified,withheld,deleted,date_scraped
1216330086028316672,China Embassy in Iraq,ChinaIraq,2020-01-12T12:04:44Z,Official twitter account of the embassy of the People's Republic of China in Baghdad,,Baghdad,https://pbs.twimg.com/profile_images/1548378564147392514/no1fN_Mn_normal.jpg,,21348,316,1720,119,380,https://t.co/VJ70xD2EsZ,,NA,FALSE,2024-04-15
1229082104656470017,Chinese Embassy in Ireland,ChinaEmbIreland,2020-02-16T16:37:15Z,Official twitter account of the Embassy of the People's Republic of China in Ireland.,,"Dublin, Éire",https://pbs.twimg.com/profile_images/1246106789462114305/YRGChI0S_normal.jpg,,5284,216,1578,79,1163,https://t.co/YLKVJLCHGg,,NA,FALSE,2024-04-15
994453158301786113,Ambasciata Repubblica Popolare Cinese in Italia,AmbCina,2018-05-10T05:44:43Z,"Pagina ufficiale.
Seguici su Tiktok: https://t.co/WzOjTxn4PT
su  IG: https://t.co/pwaROzQdX8…
su FB: https://t.co/yNbpHqOQQU",,"Rome, Lazio",https://pbs.twimg.com/profile_images/1234767291939684352/cinfcozG_normal.jpg,,47987,163,10562,166,821,https://t.co/Frdyvntmzv,,NA,FALSE,2024-04-15
2459061450,中華人民共和国駐日本国大使館,ChnEmbassy_jp,2014-04-23T02:45:07Z,中華人民共和国駐日本国大使館の公式Twitterです。 中日関係、国民交流、また中国経済・文化・社会及び大使館行事などを皆様にご紹介させていただきます。大使館HPはこちらへhttps://t.co/z6AjpxEDjk,,Japan,https://pbs.twimg.com/profile_images/1246448063079563270/qEePxpv0_normal.jpg,,102734,795,7628,1365,85,https://t.co/jGw04z9RfY,,NA,FALSE,2024-04-15
1450700529131143169,孔鉉佑,AmbKongXuanyou,2021-10-20T05:49:06Z,,,NA,https://pbs.twimg.com/profile_images/1452796654919176198/IzhkHLRV_normal.jpg,,3482,7,79,49,0,NA,,NA,FALSE,2024-04-15
1171012996723699712,中華人民共和国駐大阪総領事館,ChnConsul_osaka,2019-09-09T10:50:54Z,中国駐大阪総領事館の公式Twitterです！中国社会や中日関係、または在西日本の出来事などを皆様にご紹介させていただきます。フォローしてね！❤这里是中国驻大阪总领馆官方账号。,,大阪府大阪市西区靱本町3-9-2,https://pbs.twimg.com/profile_images/1248262234867826688/D1Lzz-5B_normal.jpg,,21698,811,8157,0,1876,https://t.co/oUfXNTKgAZ,,NA,FALSE,2024-04-15
1240208564896976896,中華人民共和国駐新潟総領事館の新ちゃん,ChnConsulateNgt,2020-03-18T09:30:05Z,今日から新しい旅が始まりました。(。・ω・｡)。🇨🇳🇯🇵中日地方間の相互理解と友好交流を促進するため頑張っていきたいと思います。よろしくお願いします。😀,,"Niigata-shi Chuo-ku, Niigata",https://pbs.twimg.com/profile_images/1246468306074124288/BNu-z3Kg_normal.jpg,,3181,114,874,49,645,https://t.co/uxE3NOHlJT,,NA,FALSE,2024-04-15
1226750193116184576,中華人民共和国駐名古屋総領事館,ChnConsulateNgo,2020-02-10T06:11:15Z,中華人民共和国駐名古屋総領事館公式アカウントです。総領事館ホームページは以下URLからご覧いただけます。https://t.co/JUuVSKy7kn,,NA,https://pbs.twimg.com/profile_images/1227473325431119873/uAVdKDZW_normal.jpg,,3501,116,2051,68,134,NA,,NA,FALSE,2024-04-15
1247778893592813568,中華人民共和国駐福岡総領事館,ChnConsulateFuk,2020-04-08T06:50:58Z,中華人民共和国駐福岡総領事館の公式Twitterです。中国と日本九州・沖縄・山口地域の物語を皆様にご紹介させていただきます。よろしくお願いします。総領事館ホームページは以下のURLからご覧いただけます。https://t.co/rdhPOtMdad,,福岡市中央区地行浜1-3-3,https://pbs.twimg.com/profile_images/1600659027825897472/EIhIOxJI_normal.jpg,,3081,124,3016,62,1571,https://t.co/rdhPOtMdad,,NA,FALSE,2024-04-15
1453657796797341700,律桂軍,FukLyuGuijun,2021-10-28T09:40:27Z,中華人民共和国駐福岡総領事律桂軍の公式Twitterです。「山川異域、風月同天」の心をもって、中国と日本の最新情報についてシェアし、交流と協力を進めてまいります。,,NA,https://pbs.twimg.com/profile_images/1651791944643903488/-UZLzve-_normal.jpg,,3201,105,1065,42,1181,https://t.co/7Typ1tkFiS,,NA,FALSE,2024-04-15
1425376680051314693,薛剑XueJian,xuejianosaka,2021-08-11T08:41:12Z,"中华人民共和国驻大阪总领事
中華人民共和国駐大阪総領事
Consul General of P.R.C  in Osaka",,NA,https://pbs.twimg.com/profile_images/1443181580118233089/VYw4z2K4_normal.jpg,,75970,2169,153130,357,216567,NA,,NA,FALSE,2024-04-15
1171292606803972097,Embassy of China in Jordan,ChineseembassyJ,2019-09-10T05:21:47Z,ChineseEmbassy in Jordan,,"No.9 Jakarta Street, D.Rabyeh ",https://pbs.twimg.com/profile_images/1615399851167973383/DnasAaOd_normal.jpg,,5522,176,2796,112,37,https://t.co/sShOWw6Gun,,NA,FALSE,2024-04-15
1178542268262825985,Посольство КНР в Казахстане,ChinaEmbKazakh,2019-09-30T05:29:22Z,Посольство Китайской Народной Республики в Республике Казахстан,,Нур-Султан,https://pbs.twimg.com/profile_images/1665931157785935874/hjhqJSs9_normal.jpg,,3183,113,5468,69,279,https://t.co/DQ2iWuFmpb,,NA,FALSE,2024-04-15
1429758799473254400,Генконсульство КНР в Алматы 中国驻阿拉木图总领馆,ChinaConsAlmaty,2021-08-23T10:55:23Z,Приветствуем всех посетителей официального аккаунта Твиттера Генерального консульства Китайской Народной Республики в Алматы!,,NA,https://pbs.twimg.com/profile_images/1668459345753915392/MtfPauDQ_normal.jpg,,4535,1119,1425,55,3033,https://t.co/IBGczHNsAy,,NA,FALSE,2024-04-15
1108351818680004608,Chinese Embassy in Kenya,ChineseEmbKenya,2019-03-20T12:57:20Z,Official account of the Embassy of China in Kenya,,"Woodlands Road, Nairobi, Kenya",https://pbs.twimg.com/profile_images/1741798419516014592/HDpQ-pB7_normal.jpg,,17463,400,6066,114,520,https://t.co/A9Dum8mEKy,,NA,FALSE,2024-04-15
chinaalgeria,,chinaalgeria,NA,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,,NA,TRUE,2024-04-15
LongDingbin,,LongDingbin,NA,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,,NA,TRUE,2024-04-15
DrZhaoYanbo,,DrZhaoYanbo,NA,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,,NA,TRUE,2024-04-15
CGChinaLiYang,,CGChinaLiYang,NA,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,,NA,TRUE,2024-04-15
embajadachinard,,embajadachinard,NA,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,,NA,TRUE,2024-04-15
GeneralkonsulDu,,GeneralkonsulDu,NA,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,,NA,TRUE,2024-04-15
AmbLiJunhua,,AmbLiJunhua,NA,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,,NA,TRUE,2024-04-15
1297913242195435521,Tang Songgen 唐松根,AmbTangSonggen,2020-08-24T15:06:58Z,Chinese Ambassador to Kiribati,,Kiribati,https://pbs.twimg.com/profile_images/1298027730689171457/No471-0V_normal.jpg,,85,82,3,1,1,NA,,NA,FALSE,2024-04-15
1186849086898499584,주제주중국총영사관,jejuZLG,2019-10-23T03:37:37Z,"안녕하수꽈?
주제주중국총영사관입니다.
大家好，这里是中国驻济州总领事馆。",,제주시청사로1길10,https://pbs.twimg.com/profile_images/1194895617262157824/QBaJWVl1_normal.jpg,,2347,93,359,46,6,https://t.co/zNgDCWVPuL,,NA,FALSE,2024-04-15
1245664329912942592,Embassy of China in Kuwait سفارة الصين في الكويت,ChinaEmbKuwait,2020-04-02T10:48:42Z,Official account of the Embassy of the People's Republic of China in the State of Kuwait الحساب الرسمي لسفارة جمهورية الصين الشعبية في دولة الكويت,,Kuwait,https://pbs.twimg.com/profile_images/1248564006672945159/JORFtyh5_normal.jpg,,3840,58,1612,59,150,NA,,NA,FALSE,2024-04-15
128157784,"WANG, Kejian",zhuxianca,2010-03-31T08:01:46Z,"Chinese diplomat working for a better world.
RT/link/like/follow does not mean endorsement.",,China,https://pbs.twimg.com/profile_images/777563683820040192/_Xf4OW9v_normal.jpg,,240,467,553,4,304,NA,,NA,FALSE,2024-04-15
1225742020301467649,Qian Minjian,ChinainLebanon,2020-02-07T11:25:09Z,"Chinese Ambassador to Lebanon 
RT/link/like/follow does not mean endorsement",,Beirut,https://pbs.twimg.com/profile_images/1400423665263648775/l0i_LOlz_normal.jpg,,12626,955,2477,100,2668,https://t.co/2iUm5RUIQE,,NA,FALSE,2024-04-15
995265275481284608,曹 毅 CAO Yi أبو وسيم,CaoYi_MFA,2018-05-12T11:31:47Z,,,"Beijing, China",https://pbs.twimg.com/profile_images/1546723978303119360/83bf0ceC_normal.jpg,,129610,6474,103223,394,78785,NA,,NA,FALSE,2024-04-15
1235844130577608706,Lei Kezhong,AmbassadorLei,2020-03-06T08:27:18Z,Chinese Ambassador to Lesotho,,"Maseru, Lesotho",https://pbs.twimg.com/profile_images/1235844525026729986/dwD5eh4P_normal.jpg,,1562,104,338,0,341,NA,,NA,FALSE,2024-04-15
1247804306209701889,Ma Guoliang,MGuoliang,2020-04-08T08:34:03Z,Economic and Commercial Counsellor Embassy of the People’s Republic of China in the Republic of Fiji,,Suva，Fiji,https://pbs.twimg.com/profile_images/1247815872183492608/kfQ9Ur9n_normal.jpg,,624,703,172,4,660,NA,,NA,FALSE,2024-04-15
1775329017111171072,SuperMe,song_chq,2024-04-03T01:07:02Z,,,NA,https://pbs.twimg.com/profile_images/1775332678226825216/kf0UPZqA_normal.jpg,,0,0,0,0,0,NA,,NA,FALSE,2024-04-15
1233378713905115136,Chinese Embassy in Lesotho,ChinaEmbLesotho,2020-02-28T13:10:25Z,Official Site of Chinese Embassy in Lesotho,,"Maseru, Lesotho",https://pbs.twimg.com/profile_images/1233380974404231168/31FwQG0W_normal.jpg,,1400,25,1750,22,15,https://t.co/UGgyBIXe7V,,NA,FALSE,2024-04-15
1201828638171303936,Chinese Embassy in Liberia,ChineseLiberia,2019-12-03T11:42:30Z,The Embassy of the People's Republic of China in Liberia.,,"Oldest Congo Town, Monrovia",https://pbs.twimg.com/profile_images/1211626429626142720/tMb_c_79_normal.jpg,,6917,283,1745,116,683,https://t.co/jKFaLik1s2,,NA,FALSE,2024-04-15
1428632698084634626,中国驻立陶宛代办处,in_embassy,2021-08-20T08:20:04Z,The Office of the Chargé d’Affaires of the People's Republic of China in the Republic of Lithuania,,NA,https://pbs.twimg.com/profile_images/1428676970494271489/8gzAJwdY_normal.jpg,,17093,3664,1131,58,6601,https://t.co/uugXojiNCe,,NA,FALSE,2024-04-15
968392946901925888,Liu_Hongyang,LiuHongyang4,2018-02-27T07:50:45Z,Former Chinese Ambassador,,Malawi,https://pbs.twimg.com/profile_images/1235288694896185345/CKsopCZP_normal.jpg,,2562,543,1991,40,3426,NA,,NA,FALSE,2024-04-15
1199666930787004416,Chinese Embassy in Malawi,ChinaEmbassy_MW,2019-11-27T12:31:35Z,Chinese Embassy in Malawi,,Lilongwe,https://pbs.twimg.com/profile_images/1199669307606814720/ukUHYehb_normal.jpg,,4127,14,1145,80,235,https://t.co/F5sSyFIgEw,,NA,FALSE,2024-04-15
1455215149699137538,Counsellor Yu Xueyong,China_Emb_Mdv,2021-11-01T16:48:59Z,Counsellor of the Chinese Embassy in Maldives,,Maldives,https://pbs.twimg.com/profile_images/1503261815429480451/EIRfd3eR_normal.jpg,,559,43,2060,24,909,NA,,NA,FALSE,2024-04-15
1140176664468418561,Ambassador Wang Lixin,China_Amb_Mdv,2019-06-16T08:37:55Z,Ambassador of the People's Republic of China to the Republic of Maldives,,NA,https://pbs.twimg.com/profile_images/1669558309593165825/6wNM68Iq_normal.jpg,,21103,1370,6736,106,11708,NA,,NA,FALSE,2024-04-15
1455405010007707652,Embassy of China in Maldives,ChinaEmbassy_MV,2021-11-02T05:23:16Z,Official Twitter Account of the Embassy of the People's Republic of China in the Republic of Maldives,,NA,https://pbs.twimg.com/profile_images/1457636414913347588/xVYjpTLI_normal.jpg,,3364,310,3811,38,1024,NA,,NA,FALSE,2024-04-15
1027941926035701760,中国驻马里大使馆 Ambassade de Chine au Mali,Chine_au_Mali,2018-08-10T15:37:08Z,Ambassade de Chine au Mali,,Mali,https://pbs.twimg.com/profile_images/1246476722746413057/UVorhQfH_normal.jpg,,4901,122,1002,82,67,NA,,NA,FALSE,2024-04-15
1158761872969084934,Ambassadeur 朱立英,LiyingZHU1,2019-08-06T15:28:54Z,,,NA,https://pbs.twimg.com/profile_images/1416706396016443397/1nbS-kns_normal.jpg,,7794,3647,262,46,810,NA,,NA,FALSE,2024-04-15
1245613547519787009,Chinese Embassy in Malta,ChinaEmbMalta,2020-04-02T07:26:47Z,Embassy of the People's Republic of China in the Republic of Malta,,NA,https://pbs.twimg.com/profile_images/1346831873968902145/Jei13wbv_normal.jpg,,2707,125,917,52,203,https://t.co/SZIEw4S3wV,,NA,FALSE,2024-04-15
1347629522334720000,Yu Dunhai,YDunhai,2021-01-08T19:41:52Z,Chinese Ambassador to the Republic of Malta,,Malta,https://pbs.twimg.com/profile_images/1537359487891382272/3In26asQ_normal.jpg,,20101,148,4039,146,3378,https://t.co/QlwtZh6ORs,,NA,FALSE,2024-04-15
1173601346592919553,中国驻毛里塔尼亚使馆Ambassade de Chine en Mauritanie,ChinaEmbinMR,2019-09-16T14:16:40Z,"中国驻毛里塔尼亚使馆
السفارة الصينية لدى موريتانيا
Ambassade de Chine en Mauritanie",,NA,https://pbs.twimg.com/profile_images/1246489961433620482/afOTtXNL_normal.jpg,,3119,74,125,89,312,NA,,NA,FALSE,2024-04-15
1371527927989477376,Embajada de China en México,EmbChinaMex,2021-03-15T18:36:34Z,"Bienvenidos a la cuenta oficial de la Embajada de China en México/FB:EmbChinaMex 
Twitter del Embajador: @EmbZhangRun /tiktok:zhang_run/Facebook:Zhang Run 张润",,AV.RIO MAGDALENA 172,https://pbs.twimg.com/profile_images/1600529183402332160/esxJYSDy_normal.jpg,,63728,419,3864,119,5328,https://t.co/XRTdmwYqBw,,NA,FALSE,2024-04-15
1329729346861404161,Chinese Embassy in Montenegro,ChineseEmbinMNE,2020-11-20T10:12:53Z,Official twitter account of the Embassy of the People's Republic of China in Montenegro,,chinaemb_me@hotmail.com,https://pbs.twimg.com/profile_images/1336230759720431618/R4_N6-kS_normal.jpg,,1562,210,916,35,771,https://t.co/DUU8AOsYrB,,NA,FALSE,2024-04-15
1437801768616878080,Ambassade de Chine au Maroc,ChineAmbMaroc,2021-09-14T15:34:12Z,"Compte officiel de l'Ambassade de la République populaire de Chine au Royaume du Maroc.
Site: https://t.co/lVwT8iHumJ
Facebook: https://t.co/vGQzi1BbMx",,"16,Avenue Ahmed Balafrej,Rabat",https://pbs.twimg.com/profile_images/1437802382897844224/NC21QJr3_normal.jpg,,3866,297,845,59,904,NA,,NA,FALSE,2024-04-15
1176961391133110272,Zhang Yiming,Amb_Yiming,2019-09-25T20:48:21Z,"Ambassador of China to the United Arab Emirates

   FB：https://t.co/KYIdOHvYDO

   INS：https://t.co/OTw6wC76HG",,Abu Dhabi,https://pbs.twimg.com/profile_images/1575898088681734144/zKpEXhqM_normal.jpg,,20513,269,975,181,363,https://t.co/Cnb8BrwUQV,,NA,FALSE,2024-04-15
1463865904081604612,Chinese Embassy in Namibia,ChinaEmbNamibia,2021-11-25T13:44:18Z,Embassy of the People's Republic of China in the Republic of Namibia,,NA,https://pbs.twimg.com/profile_images/1463866250979942400/r9pC5fF__normal.jpg,,2237,72,677,37,52,NA,,NA,FALSE,2024-04-15
1140904762893688833,Ambassador Chen Song,PRCAmbNepal,2019-06-18T08:51:07Z,Ambassador of the People's Republic of China to Nepal,,Nepal,https://pbs.twimg.com/profile_images/1611956389492174848/__IWmiup_normal.jpg,,72427,181,876,174,244,https://t.co/bP8YQUD4q4,,NA,FALSE,2024-04-15
1222262311265673221,Ribiao Chen,RibiaoChen,2020-01-28T20:57:54Z,Consul General of China in Busan. Sino-Korean relations. Tweets are only personal views. 支持中国外交！,,"Jung-gu, Republic of Korea",https://pbs.twimg.com/profile_images/1684414223412232192/oxjqGNpU_normal.jpg,,1466,346,1094,25,4210,NA,,NA,FALSE,2024-04-15
1103784130075078656,Liu Yan,LiuYanCHN,2019-03-07T22:26:58Z,"Chinese Diplomat in the Netherlands. mother of twin girls, yogi, lover of history, culture, art. RT does not mean endorsement.",,"The Hague, The Netherlands",https://pbs.twimg.com/profile_images/1221499539879800833/2bYudNcB_normal.jpg,,544,181,236,24,148,NA,,NA,FALSE,2024-04-15
1197883706083545089,Ambassador Xu Hong,PRCAmbNL,2019-11-22T14:25:19Z,Chinese Ambassador to the Netherlands,,"The Hague, The Netherlands",https://pbs.twimg.com/profile_images/1246469257921249283/fjKHep6J_normal.jpg,,4817,102,396,112,175,NA,,NA,FALSE,2024-04-15
1339157077281939458,Tan Jian,ChinaAmbNL,2020-12-16T10:35:19Z,,,NA,https://pbs.twimg.com/profile_images/1343512299504623617/SSGefJp0_normal.jpg,,3299,29,61,47,18,NA,,NA,FALSE,2024-04-15
1275420074233548806,Embassy of China in the Netherlands,ChinaEmbNL,2020-06-23T13:27:10Z,official twitter account of Embassy of China in the Kingdom of Netherlands,,NA,https://pbs.twimg.com/profile_images/1275764668930367488/MvZ64F5x_normal.jpg,,5988,212,1684,106,247,https://t.co/znEWnYP3tQ,,NA,FALSE,2024-04-15
1394058306130366465,Chinese Consulate General in Christchurch,ChinaCG_CC,2021-05-16T22:33:20Z,"official twitter account of the Consulate General of People's Republic of China in Christchurch, New Zealand",,NA,https://pbs.twimg.com/profile_images/1394425150733357056/gMmP9PYD_normal.jpg,,3007,139,526,45,209,https://t.co/4sZwstqsLr,,NA,FALSE,2024-04-15
1210415181970300928,Xiao Yewen肖业文,XiaoYewen,2019-12-27T04:20:57Z,"Counsellor, Dept. of Information, MFA; FMR Deputy Consul General of China in Auckland",,NA,https://pbs.twimg.com/profile_images/1210416796076896256/11BSN8dt_normal.jpg,,11040,982,9920,73,28028,NA,,NA,FALSE,2024-04-15
1495866558148915200,Wang Xiaolong,AmbChina2NZ,2022-02-21T21:03:27Z,"Ambassador, bridge builder, father and hiker.",,Wellington,https://pbs.twimg.com/profile_images/1496398820179001346/O3uJ-lvw_normal.jpg,,3746,323,442,51,114,https://t.co/4chXtkuChY,,NA,FALSE,2024-04-15
1495868664503205888,ChineseEmbassyInNZ,ChinaEmbInNZ,2022-02-21T21:11:42Z,,,NA,https://pbs.twimg.com/profile_images/1496404006020972546/AjoXuqfp_normal.jpg,,1422,25,338,17,1,NA,,NA,FALSE,2024-04-15
1171433208740601857,🇨🇳Chinese Embassy in Nigeria🇳🇬,china_emb_ng,2019-09-10T14:40:35Z,Official handle of the Embassy of the People's Republic of China in the Federal Republic of Nigeria.,,"302 Diplomatic Drive, Abuja",https://pbs.twimg.com/profile_images/1226186629578141696/paZOu-z1_normal.jpg,,4401,140,4187,65,388,https://t.co/BOSW455LAI,,NA,FALSE,2024-04-15
1385579348305006596,Yiding Yang,YidingYang_MFA,2021-04-23T13:00:43Z,"Chinese diplomat🇨🇳, currently in Norway🇳🇴. It’s a beautiful world, live to the fullest! My life, my story, my view. Previously worked in/with 🇨🇦🇦🇬🇵🇰",,"Oslo, Norway",https://pbs.twimg.com/profile_images/1385579850493276163/x2894KWW_normal.jpg,,1780,2542,2288,26,15510,https://t.co/RbiwFxa1Ff,,NA,FALSE,2024-04-15
1234024891705417728,Embassy of China in Oman سفارة الصين في سلطنة عمان,ChinaEmbOman,2020-03-01T07:57:27Z,The official account of the Embassy of the People's Republic of China in the Sultanate of Oman. الحساب الرسمي لسفارة جمهورية الصين الشعبية في سلطنة عمان.,,"Muscat, Oman",https://pbs.twimg.com/profile_images/1234025412096819200/Vh3iHmzo_normal.jpg,,566,113,782,12,109,https://t.co/XOuFlPpYiN,,NA,FALSE,2024-04-15
3612384374,Chinese Emb Pakistan,CathayPak,2015-09-19T04:46:27Z,Embassy of the People's Republic of China in the Islamic Republic of Pakistan. For visa please visit: https://t.co/JBTC6sRWtk,,"Islamabad, Pakistan",https://pbs.twimg.com/profile_images/666259645015592960/aDPmr0CC_normal.jpg,,161942,204,8588,396,1574,https://t.co/HRKMkalfdi,,NA,FALSE,2024-04-15
1321394656480022528,Nong Rong,AmbNong,2020-10-28T10:14:02Z,Chinese Ambassador to Pakistan.,,Islamabad,https://pbs.twimg.com/profile_images/1321832847393624067/fwJscWg3_normal.jpg,,60495,27,546,141,41,https://t.co/OHx1qcf2XC,,NA,FALSE,2024-04-15
1221845953046511618,CG li bijian,CGLi13,2020-01-27T17:23:13Z,Consul General of China to Karachi,,south Cliffton Karachi,https://pbs.twimg.com/profile_images/1222190257623400449/LrbTmTS0_normal.jpg,,252,336,425,5,877,NA,,NA,FALSE,2024-04-15
1223280881537814528,libijian李碧建,libijian2,2020-01-31T16:24:39Z,This is the personal twitter account.,,NA,https://pbs.twimg.com/profile_images/1269676712960417797/v0n_MDhO_normal.jpg,,99857,13600,51063,315,120695,NA,,NA,FALSE,2024-04-15
1123528448331456512,Wang Xianfeng王险峰,WangXianfeng8,2019-05-01T10:03:51Z,"Tweets only personal. Retweets, links not endorsements",,"Islamabad, Pakistan اسلام آباد, پاکستان",https://pbs.twimg.com/profile_images/1123534464540401664/ZODGnQex_normal.jpg,,9986,4945,14633,75,8367,NA,,NA,FALSE,2024-04-15
1260881050005315586,Zhang Heqing,zhang_heqing,2020-05-14T10:34:17Z,"Counsellor & Director. Personal views, Rts are not necessarily endorsements. CPEC. China. Pakistan https://t.co/GCM8rAQnqX",,Pakistan ,https://pbs.twimg.com/profile_images/1660859866754465792/5XoJpHtx_normal.jpg,,377987,20775,258062,846,223649,https://t.co/7A8Mwb2xGl,,NA,FALSE,2024-04-15
818684277814595584,JenniferQu,JennyinPak,2017-01-10T05:01:57Z,Chinese diplomat in Pakistan. Opinions are my own. China-Pakistan Dosti Zindabad!,,NA,https://pbs.twimg.com/profile_images/1254125978944749568/p75D1D_Z_normal.jpg,,718,305,804,7,1839,NA,,NA,FALSE,2024-04-15
826754800771530752,Zhang Hao 张昊,zgzspirit,2017-02-01T11:31:19Z,,,Malaysia,https://pbs.twimg.com/profile_images/1258815463913635846/18tRfTqc_normal.jpg,,207,123,28,2,37,NA,,NA,FALSE,2024-04-15
1225471435856019456,Gu Wenliang 顾文亮,GuWenliang,2020-02-06T17:29:06Z,"Gu Wenliang, Agricultural Commissioner, Embassy of the People's Republic of China in the Islamic Republic of Pakistan",,NA,https://pbs.twimg.com/profile_images/1231832659397087237/SngCjwFp_normal.jpg,,1335,279,539,10,337,NA,,NA,FALSE,2024-04-15
1064532689565429764,Minerva,PoliteaChen,2018-11-19T14:55:46Z,Explore the world,,Pakistan,https://pbs.twimg.com/profile_images/1683786454168907777/zEoaJ_lh_normal.jpg,,469,361,429,8,1355,NA,,NA,FALSE,2024-04-15
4772882070,Wenbo,CuplqwbmfaWenbo,2016-01-17T10:15:38Z,Embassy of China in Pakistan,,Islamabad,https://pbs.twimg.com/profile_images/1239608338796740609/PObAKIj1_normal.jpg,,73,37,27,2,98,NA,,NA,FALSE,2024-04-15
1458079406786809863,Embajada de China en Panamá,EmbChinaPa,2021-11-09T14:31:51Z,"Bienvenidos a la cuenta oficial de la Embajada de la República Popular China en la República de Panamá
欢迎来到中华人民共和国驻巴拿马共和国大使馆推特官方账号",,NA,https://pbs.twimg.com/profile_images/1458834579633020932/V4UGcNc2_normal.jpg,,3461,141,1209,46,427,NA,,NA,FALSE,2024-04-15
925561028469035008,魏强  WEI Qiang,weiasecas,2017-11-01T03:12:00Z,Former Chinese diplomat,,NA,https://pbs.twimg.com/profile_images/1763877428642873344/nxDswjFO_normal.jpg,,18792,528,25250,83,38378,NA,,NA,FALSE,2024-04-15
975206996608798720,刘波 LIU Bo,liuboleo2,2018-03-18T03:07:21Z,Diplomático. Por la amistad China-A.L.,,NA,https://pbs.twimg.com/profile_images/1176858539593261058/cS8hFF8-_normal.jpg,,2386,411,846,21,1050,NA,,NA,FALSE,2024-04-15
917440252284940289,姜伟 Jiang Wei❤️🇨🇳,juliojiangwei,2017-10-09T17:22:56Z,My ❤️ is 🇨🇳 我的中国心,,Panama,https://pbs.twimg.com/profile_images/1246401941980225542/pKodzHOM_normal.jpg,,7808,272,1294,42,5721,https://t.co/1js17LGRaF,,NA,FALSE,2024-04-15
1083173391283167232,刘畅 Liu Chang,LiuChan14790671,2019-01-10T01:27:15Z,Agregada de Educación y Cultura de la Embajada de China en Panamá,,NA,https://pbs.twimg.com/profile_images/1216402549428846594/sGT-zXhz_normal.jpg,,708,90,74,13,95,NA,,NA,FALSE,2024-04-15
1048394541252993024,有你静好,WangJianPaco,2018-10-06T02:08:31Z,,,Panama,https://pbs.twimg.com/profile_images/1246468851199508482/YnUFFrQp_normal.jpg,,9593,2563,4120,45,11447,NA,,NA,FALSE,2024-04-15
1401946503355174912,Zhang Xi🇨🇳,Zhang_Xi77,2021-06-07T16:58:01Z,Diplomática de la Embajada China en Panamá. Esposa y madre de dos gemelas.,,Panama,https://pbs.twimg.com/profile_images/1401991601178779652/iDThv3FH_normal.jpg,,2069,658,2065,21,3639,NA,,NA,FALSE,2024-04-15
1124871222070788097,Hola_Dani,China_Panama,2019-05-05T02:59:33Z,Agregado Comercial 🇨🇳 @ 🇵🇦 Pro Mutuo Beneficio,,Panama,https://pbs.twimg.com/profile_images/1417494053508329483/bzE0E8gt_normal.jpg,,3184,1624,3605,11,6687,NA,,NA,FALSE,2024-04-15
1329529749153177608,LI Wuji,wuji_li,2020-11-19T20:59:41Z,"Ministro Consejero, Embajada China en Panamá",,Ciudad de Panamá,https://pbs.twimg.com/profile_images/1674158527785455617/gM1qdH0X_normal.jpg,,942,349,2357,22,4262,NA,,NA,FALSE,2024-04-15
1227394803911938048,Chinese Embassy in PNG,ChineseEmb_PNG,2020-02-12T00:52:05Z,Official page of the Embassy of the People's Republic of China in Papua New Guinea,,Papua New Guinea,https://pbs.twimg.com/profile_images/1227396889714122752/azG1jcRk_normal.jpg,,6684,266,1152,117,1768,NA,,NA,FALSE,2024-04-15
1229881161171775488,Embajada de China en el Perú,ChinaEmbPeru,2020-02-18T21:33:28Z,Embajada de la República Popular China en el Perú 欢迎关注中国驻秘鲁使馆官方推特账号,,"Lima, Perú",https://pbs.twimg.com/profile_images/1601030716552257539/uH3BgFJs_normal.jpg,,12162,106,728,90,202,https://t.co/wBLwWSWbi0,,NA,FALSE,2024-04-15
833597469007097856,ChineseEmbassyManila,Chinaembmanila,2017-02-20T08:41:38Z,The official twitter account of the Embassy of the People's Republic of China in the Republic of the Philippines,,"Metro Manila, the Philippines",https://pbs.twimg.com/profile_images/1600285202643038208/iS_nZrMf_normal.jpg,,17518,230,11399,106,534,https://t.co/GLOFZcQUMF,,NA,FALSE,2024-04-15
1240198718143504385,Liu Guangyuan,AmbLiuGuangYuan,2020-03-18T08:51:21Z,"Former Chinese Ambassador to Kenya, Poland",,NA,https://pbs.twimg.com/profile_images/1240199943064883201/yHBtyQec_normal.jpg,,5512,59,975,70,1,NA,,NA,FALSE,2024-04-15
1156569639914221568,Chinese Embassy in Poland,ChinaEmbPoland,2019-07-31T14:17:44Z,The official account of the Chinese Embassy in Poland,,"Ul. Bonifraterska 1, Warszawa",https://pbs.twimg.com/profile_images/1246467930059149315/eLHLxQ4y_normal.jpg,,7167,180,3808,127,336,https://t.co/Wjt6aqfKPU,,NA,FALSE,2024-04-15
